Latitude,Longitude,Population_Density,Distance_to_Town,Terrain_Type,Average_Elevation,Median_Income,Percentage_of_Uncovered_Population,Distance_to_Existing_Tower,Available_Power_Supply,Average_Rainfall,Average_Temperature,Topography,Vegetation_Coverage,Road_Accessibility,Proximity_to_Fiber,Natural_Disaster_Risk,Local_Regulations,Spectrum_Availability,Projected_Growth_Rate
38.22537243,-109.7423479,521,49.23198575,Flat,4915.204852,91007,44.83557415,6.522999636,0,46.11812401,2.621615402,Plateau,17.07836237,1,47.31379651,Low,1,0,3.981985106
39.49799913,-105.7393709,667,79.30557449,Flat,2466.90932,40563,35.63149283,6.928330272,0,17.80891258,30.42603774,Basin,81.41031418,1,39.46543162,High,0,0,4.285433176
37.25719508,-114.5299427,99,81.71960775,Mountainous,546.2404158,20533,23.94199225,8.575679607,1,83.75409947,30.82313634,Plateau,41.9286996,1,95.94811753,Medium,0,1,0.297157265
36.13415196,-117.568253,15,23.82297708,Hilly,3351.37478,26268,42.36454229,35.4398674,1,97.11912496,36.79517229,Valley,14.44300218,1,87.6291785,High,0,1,1.70577928
34.18243036,-108.8788533,914,5.793871696,Hilly,3695.811788,23032,21.12379106,20.09564608,1,93.06993204,-3.541433318,Plateau,29.17578429,0,98.52353055,Medium,0,1,3.012532244
39.32728483,-113.4604475,148,70.62015176,Hilly,2501.114195,48140,41.67616458,24.40784533,0,50.3348452,23.3798019,Basin,13.38369135,1,32.93191637,Low,1,1,4.170803933
38.6606389,-111.1501737,104,97.79851606,Flat,3232.286091,98193,87.46594728,13.83408565,0,51.09972044,0.294289091,Basin,54.33070773,0,63.56598862,Low,0,1,1.32928429
30.4521867,-107.0610658,640,45.21914067,Flat,863.3743224,53697,97.70701816,37.06918453,0,90.82286595,22.88297044,Plateau,46.75379212,1,30.65939647,Medium,0,0,4.554218544
30.26366974,-110.1174852,887,26.70166815,Flat,1839.611926,27963,57.71019706,42.42205115,1,72.1746689,33.60888032,Plateau,21.11268264,1,7.067430802,Medium,0,1,1.785295681
33.76463367,-107.5944237,641,16.51051756,Hilly,809.1430169,24514,14.60053803,8.850492625,0,7.460518095,-5.937785434,Basin,97.15285572,0,84.65282783,Medium,1,1,1.305800908
38.10553331,-109.116,395,29.45711414,Mountainous,1936.176282,59688,42.75555811,10.4439722,0,12.83402716,21.84970647,Plateau,65.95991276,0,43.92541706,High,0,1,0.004006631
39.87276129,-105.2040726,132,33.46403559,Flat,2814.002611,50058,60.20765106,17.63063756,0,95.17224647,16.88027412,Plateau,31.98167281,0,87.59255475,Low,0,1,1.40197073
31.50416891,-105.8812676,294,42.9635996,Flat,2212.697036,72501,37.07717549,14.72816315,0,36.58894106,-1.220162671,Basin,36.82064495,1,44.71338491,Medium,0,1,3.645661859
35.94130715,-109.3162022,375,65.8853052,Mountainous,2966.074204,48092,20.51561737,27.045293,0,18.73595595,1.877823478,Plateau,94.24403335,0,5.520659349,Medium,1,0,3.122462051
33.80890857,-106.4219396,898,28.04314255,Hilly,2508.795867,55608,22.68242706,37.87638136,0,73.55348395,16.02505322,Plateau,57.78576894,1,5.71157048,Medium,1,0,2.19702463
39.69914398,-102.528808,700,6.046699583,Flat,1589.071867,93040,47.3928889,39.87041103,0,87.96883285,33.02460487,Basin,11.19366259,1,69.79782999,High,1,0,3.339033774
38.42118923,-111.3545742,499,37.95458255,Hilly,717.0799906,42022,21.64286959,11.2140347,0,20.65548452,23.75908288,Valley,80.64908425,0,73.1316575,Medium,1,1,2.60818188
38.38328705,-111.7447385,334,85.707332,Flat,1263.364307,89434,24.95226918,9.603510853,1,25.14360418,-8.627550007,Plateau,87.8543807,1,98.49908669,Low,0,1,2.119664214
34.6869316,-104.7150876,416,50.33679957,Flat,1003.566259,67392,87.3084183,18.8210195,1,89.99409051,-3.690236058,Valley,65.0266322,0,43.32115488,Low,0,0,0.63892778
34.14819502,-108.3489233,528,96.51359202,Mountainous,3537.111468,27651,77.90603186,8.238474177,1,1.317129737,34.13308437,Plateau,4.732977588,0,81.56314997,Low,0,0,1.921805768
32.73407072,-118.5798644,905,50.85853158,Mountainous,4099.834222,37360,5.531298294,5.498056219,0,90.79502335,22.63158757,Basin,29.52972078,1,30.37248395,High,0,0,0.43904507
30.56375497,-102.1577597,833,28.31398288,Mountainous,3601.943026,88963,32.01767301,12.8864962,0,3.926226212,-9.096857766,Basin,73.22543714,0,24.87531395,Low,1,0,3.046515152
38.64722376,-119.384338,648,20.13808573,Mountainous,3218.670735,92825,53.19331521,20.30324507,0,9.540309252,19.80729384,Plateau,25.29522573,1,3.777566457,Medium,0,0,4.362380325
38.12901009,-105.0320729,86,69.75792518,Hilly,1539.256769,90201,6.060863952,29.80424162,1,86.22753561,-1.571161328,Plateau,43.89575021,1,53.68495264,Medium,0,0,0.658237124
39.99717673,-104.8241171,243,54.10174729,Hilly,3554.927796,62616,68.31712629,36.44066118,0,24.84197266,35.99634979,Valley,28.27655208,0,24.74430452,Medium,0,1,3.367825809
39.96636837,-100.9377783,839,60.79589397,Hilly,3025.4173,53839,38.4445148,11.91776381,1,22.46949393,-3.879016715,Basin,10.17726156,0,60.37470988,Low,0,0,1.068993009
35.55431706,-118.9173118,595,75.75755214,Mountainous,234.4668334,79004,39.71784808,41.11452635,0,84.41285299,-6.151256396,Valley,45.3748299,1,33.28386405,High,1,0,0.944101939
37.68987415,-108.0628628,493,72.86444296,Flat,4538.060592,35268,26.53273666,2.649867316,0,54.21936792,22.24034177,Basin,62.74423475,1,72.71527688,Low,1,0,3.968238854
39.4476573,-111.4431886,473,5.292966717,Hilly,399.7692055,96440,33.39289938,22.75825384,1,35.06190056,29.6372681,Basin,28.93207011,0,65.02821714,Medium,0,1,2.777340616
38.49647391,-113.3873409,280,80.45461862,Mountainous,2513.539521,29016,86.16898972,32.02075075,1,71.42322164,3.690544053,Valley,22.6598614,0,94.03400537,Medium,0,1,4.708490556
32.47348102,-118.1936288,830,53.7376274,Mountainous,2565.345764,88620,78.86029754,15.27193735,0,80.97456969,5.067050635,Valley,12.4676405,0,48.71237115,Low,0,0,4.912375057
34.50544135,-108.7469176,948,39.77914455,Mountainous,4185.035944,71020,93.57718962,34.5009054,0,86.27686345,7.839481826,Basin,68.16612574,1,26.58440586,Medium,1,1,3.265484637
31.29159415,-110.4191855,476,54.2144232,Hilly,4565.337505,23851,69.89973812,43.48562029,0,11.9351985,28.29041905,Plateau,22.75606932,0,44.16037606,Low,0,0,2.013741251
39.54051027,-117.9089108,478,61.6326934,Flat,4698.378958,40706,57.78717627,5.378949704,0,58.25450028,3.09952604,Plateau,43.10632414,0,95.32735344,High,0,1,1.462252791
36.06174634,-107.7502099,641,15.80112468,Hilly,2848.360667,86523,25.92562866,26.11546068,0,67.82189803,-5.592422273,Plateau,16.83558104,1,60.49913136,High,0,1,0.796910063
32.28642806,-105.2409376,556,42.32412414,Mountainous,3395.211151,25483,66.68553205,1.919754653,1,11.6474379,5.45858039,Basin,61.59185096,0,62.10735932,Low,0,0,2.40261447
36.71700684,-104.654434,728,34.22303481,Mountainous,442.5993121,44567,90.61580884,14.69914002,1,61.01256759,38.30165837,Basin,62.43484934,0,95.28089149,Medium,1,0,2.337874618
36.1812824,-101.8925362,279,35.69048554,Mountainous,2439.580054,59613,6.916559756,7.710073629,0,3.193841413,11.72687376,Basin,85.64703663,0,97.16846512,Low,0,0,0.007856757
33.58162718,-111.8105852,614,10.0421589,Hilly,4489.283521,44435,44.30702314,31.58947524,0,34.1570744,17.99892327,Plateau,98.53277817,1,93.98636208,Low,0,0,3.548584394
31.13557592,-100.9385446,974,16.82450531,Flat,2278.485755,21023,14.9360713,13.18549969,0,17.20159884,28.11512344,Valley,90.13856515,0,52.4746004,Low,0,1,1.702222318
36.71573196,-102.6914119,387,17.02137469,Hilly,347.9696772,32755,81.0616481,14.83751032,0,56.12064919,17.92641387,Plateau,82.28198946,1,71.99219978,Medium,0,0,4.238480669
35.20307701,-114.0699686,186,37.94924958,Mountainous,1003.205712,32315,61.40982427,11.07588431,0,19.10928164,22.84238543,Basin,88.33528603,1,37.6218409,Low,1,1,1.968754967
37.72318392,-116.8143393,283,89.55466294,Mountainous,2147.534612,27606,87.9649317,12.94632274,0,78.91440208,34.01744326,Plateau,5.379618626,1,92.32370449,Medium,1,1,4.672371255
35.20163501,-111.2922121,700,21.39670982,Mountainous,1187.641525,56062,6.310012252,12.03040055,1,12.11460936,8.64808246,Basin,76.15784916,1,88.4340836,Medium,0,0,3.529124984
38.521815,-111.9620258,650,42.20305826,Hilly,1961.462927,60819,90.57306791,35.19569472,1,75.78290116,-4.426037122,Basin,36.96010305,0,70.18443033,Medium,0,0,2.075192406
35.51906839,-108.4856139,646,31.84933211,Hilly,1664.809377,99562,6.719661852,47.83470959,0,9.89086835,-5.276892275,Valley,18.83639478,1,15.59082859,Medium,1,1,2.625146527
35.60937972,-108.3322754,36,78.95094794,Hilly,1594.645264,51932,28.76058008,25.02133982,0,44.23939696,29.13234084,Valley,43.23745172,0,36.44241053,High,0,1,1.93131948
38.76653603,-105.0002603,585,5.9625168,Mountainous,455.8230488,84848,15.61657471,30.41900199,1,69.85342625,22.74608339,Basin,11.52988023,0,93.44725612,High,0,1,2.20466762
34.03482866,-109.802201,69,20.45779616,Hilly,4413.573455,58513,14.53856641,41.08720103,1,16.14680069,18.32379819,Plateau,26.81467999,1,81.01249277,Low,0,0,0.261562883
31.34015228,-117.9035472,740,21.85351269,Flat,3463.531267,60299,17.1669898,24.32920124,1,75.23440264,36.49988569,Plateau,41.27655921,1,13.59640824,Low,1,1,1.190940261
30.28782676,-102.8341733,226,99.30331723,Flat,3116.909542,70308,48.02178718,15.79919402,1,95.3411203,21.34219766,Valley,58.73814981,0,95.81928678,Medium,0,0,4.685930417
37.55137256,-113.8047083,690,57.50672678,Flat,3032.34704,32797,78.43622878,47.59776625,0,37.34012943,-7.615922191,Basin,93.43264734,1,12.06035273,Medium,1,1,2.843170578
36.20309551,-100.5740508,670,14.75686817,Hilly,1982.511124,28354,89.8277275,45.40167107,1,0.018030276,13.43262537,Valley,7.377687787,0,2.539715252,Low,1,0,0.054319473
37.04079768,-117.6427978,279,27.94771479,Mountainous,4116.576544,57167,56.68773584,11.79762838,0,47.68296019,0.744512657,Valley,62.09235047,1,47.51863912,Medium,1,0,4.985178992
32.12964162,-100.8349766,125,17.61438732,Mountainous,4650.19997,39178,15.77515573,35.45074591,0,90.24411158,21.06503006,Basin,7.665523697,1,90.76757858,Low,1,1,1.698393696
31.36371476,-118.1797639,254,13.33585239,Mountainous,28.08624498,77397,7.919067253,32.70983729,0,66.50059698,-0.615360964,Valley,59.32913319,0,13.69755405,Low,0,1,4.71776961
30.14544666,-115.3792772,669,79.92102081,Mountainous,395.9923842,29068,49.41296196,32.83200963,0,70.3286101,22.24935899,Plateau,60.36687446,0,6.263892002,High,0,0,4.759712626
33.50587559,-119.0684012,613,50.07951024,Mountainous,3374.878087,59661,76.53802348,41.69954793,1,79.24668342,34.16647347,Valley,38.97541831,0,79.31752232,Low,0,0,2.638279391
35.89917687,-105.8977371,94,63.48980355,Hilly,1180.333614,25161,62.01610524,34.03117544,1,90.82037046,-6.141655434,Basin,5.20427699,1,48.10443309,Medium,1,1,2.229394518
33.92244045,-102.9940253,608,33.79387345,Flat,4558.524994,60550,58.27815837,26.38218831,0,12.4803983,2.948744348,Plateau,82.10472851,0,99.98040887,Low,1,1,2.08758247
34.37474922,-111.3185784,916,55.81581352,Hilly,3337.065326,44502,4.815521425,42.4572307,1,59.02095343,23.6747312,Plateau,33.70535502,1,13.19888191,High,0,0,2.427587838
39.04158694,-101.4295585,641,26.49933422,Mountainous,1841.456276,72017,41.15453884,13.9772089,1,88.97321037,25.56074409,Plateau,5.977872262,0,5.702947014,High,1,1,3.058126204
33.48255467,-108.1940186,459,31.49559122,Hilly,2076.412014,47260,55.03838691,34.28205057,1,77.58890541,19.33982979,Valley,5.300525045,1,29.49680326,Medium,1,1,0.59366795
35.13989489,-107.3998573,861,65.57155649,Hilly,3454.412526,71860,59.82915587,35.37449366,0,24.89418421,-3.045224767,Plateau,8.753800341,1,11.22021699,Medium,0,0,3.652717136
37.83653013,-103.091616,545,15.88466247,Hilly,704.820513,72440,0.480806219,43.64569032,0,87.4606351,2.13171163,Basin,86.58088767,1,8.350651436,Medium,1,1,1.802107073
33.96542782,-114.0639959,896,62.10496406,Mountainous,4417.059401,87190,19.95549765,49.91707421,0,29.41034817,35.36750413,Plateau,47.38376407,1,99.65240524,Medium,1,1,2.547609674
36.220867,-112.9146856,98,85.37124683,Mountainous,23.85849215,83086,94.97860109,28.32001337,1,41.08863736,30.96155828,Basin,87.27927331,1,90.79802756,Medium,1,1,4.737723225
38.62363709,-101.8809616,558,12.92189939,Mountainous,4894.734767,53565,50.86438383,24.73628251,1,18.56402601,37.50113795,Basin,74.88213739,0,53.22555708,Medium,0,0,4.879883511
39.49520624,-101.9807301,863,89.84866678,Hilly,838.2274018,94437,70.3642202,30.43347831,1,88.52266511,10.45374891,Valley,1.40585997,1,4.562968985,Low,0,0,0.712079907
31.47073481,-100.4703445,904,8.86512235,Hilly,3710.556793,49300,30.81867322,33.27520312,1,9.301454991,11.97802968,Plateau,30.47909181,0,84.76195831,Medium,0,1,2.043146928
39.26587625,-101.9632337,516,35.54201347,Flat,199.6235352,76604,58.5371993,35.93622701,1,99.41088871,2.943252074,Basin,52.23394662,1,37.39137014,Low,1,1,1.547217891
34.92116293,-117.4525593,417,61.44042221,Flat,2157.144495,48629,35.64672766,14.77980753,1,32.86805087,16.22655336,Plateau,2.981652346,1,73.11458507,Low,0,1,1.14214817
32.58244388,-103.5255143,280,56.38206125,Mountainous,3151.568412,46690,29.69588788,24.86458707,1,71.08087665,31.49254386,Basin,95.83149575,1,74.50630951,High,0,0,3.95402158
34.59135756,-111.8032304,533,10.54271618,Flat,351.137288,63704,41.13979806,19.1751084,1,12.87262916,2.384043945,Valley,90.94064875,1,88.34912812,High,1,1,0.625223705
39.80032575,-100.1839729,503,80.09240361,Mountainous,2216.467644,46926,45.98279292,2.899890855,0,48.78630379,-2.96813388,Plateau,23.58869315,1,99.89181005,Low,1,1,1.415006411
34.92618094,-110.5543807,616,97.34217602,Mountainous,1515.682016,90650,33.11478872,30.86664839,1,4.013200684,27.52653486,Plateau,36.58771563,1,91.34540609,Low,1,1,0.698518804
33.2875161,-108.9232783,457,18.94160063,Hilly,2491.21806,49149,25.79896105,43.86591161,1,87.8399548,24.66994673,Basin,72.67865168,1,77.31166518,Medium,0,1,2.759894592
36.33400854,-109.4045017,552,89.61796601,Flat,2522.88268,62416,62.38203768,46.1521624,1,44.64293501,31.46102862,Basin,1.720041456,0,35.09158557,Medium,0,0,0.294228677
32.40145619,-113.5652594,958,56.12413477,Mountainous,3926.158029,83084,38.07324766,26.35375899,0,74.27540495,27.57690589,Valley,22.49063034,1,89.97597938,Medium,1,0,1.539298781
30.75863328,-118.4995582,359,93.65744335,Mountainous,617.5226422,62195,20.18260306,38.52834427,1,89.45145543,10.96483863,Valley,51.28613923,1,29.84014626,Medium,0,1,4.936952733
31.28879722,-102.0869754,754,18.43250988,Flat,413.5980052,24484,75.83677081,35.90822428,1,6.859526768,-2.160240099,Valley,36.29779585,0,65.25659616,High,1,0,0.222778024
31.28045839,-103.9464837,861,79.41011792,Flat,2009.451166,99038,72.3741581,12.21600085,0,51.1441175,25.72607038,Plateau,11.04172365,0,98.71836154,Medium,1,1,4.553422102
31.51902694,-117.2094644,337,6.918375969,Flat,4437.599597,56134,88.68158282,4.082616637,0,18.95411152,33.92011799,Basin,55.48967579,1,90.06710297,Medium,0,1,1.950442695
31.38827173,-104.4646346,821,88.43644823,Flat,4276.347598,33251,55.50190191,37.64496384,1,6.900702509,-2.359654401,Basin,82.23017223,0,56.28523945,High,0,0,1.731087254
36.40874745,-107.4830667,295,67.7417828,Flat,2799.964546,40908,27.94370074,14.85202514,1,62.20331107,15.93323963,Plateau,23.11629931,0,12.68392211,Low,0,1,3.233902312
31.81880084,-111.8171242,44,37.65522361,Flat,4443.869095,54832,86.37076791,27.91974007,1,11.40967915,6.442936369,Plateau,22.26029625,0,78.99707202,Medium,1,1,4.62814606
33.45667283,-114.919577,542,19.85621553,Flat,4026.717988,51975,28.03011206,26.67915444,0,49.19351257,15.97310258,Basin,7.072049725,0,57.06627925,High,1,0,0.968201514
38.9678841,-102.8054243,632,81.83677676,Mountainous,1389.6973,24538,65.56006032,41.07582137,1,19.69184461,-8.433639814,Basin,55.42826982,1,58.58206956,High,1,1,1.649069453
34.7396164,-105.9962348,497,60.72089082,Hilly,850.5314022,39810,19.0393036,32.58763738,1,19.7721376,7.676161988,Plateau,40.46831175,0,54.67798245,Medium,0,1,2.528457858
36.67557739,-109.0452018,840,36.68116944,Mountainous,1505.782505,21016,62.91747153,42.51021835,1,52.29942745,14.21134686,Plateau,63.19727559,0,33.64598654,Low,1,1,4.767597755
31.72319871,-107.8086293,869,44.93974666,Mountainous,1135.589392,83055,84.08571894,37.8595631,1,55.53896778,-2.45650861,Valley,3.471656271,0,12.60076616,High,1,0,4.625728606
31.92289019,-118.1786764,496,82.82772295,Hilly,3113.593963,25690,53.99441003,49.99173462,0,0.347931515,10.37442915,Valley,64.00663318,0,29.23821651,High,0,1,2.15532137
30.40868616,-110.5216048,154,34.55379214,Hilly,2924.495564,31615,47.08875113,43.32987347,1,50.07692613,-1.198811182,Valley,93.17944139,0,80.14878525,High,0,0,0.202169344
31.68935063,-116.1259941,,9.873635133,Hilly,2992.186917,81831,99.34729245,11.34275343,0,66.97502648,0.782862943,Valley,82.18313958,1,8.173996305,Low,0,1,1.718866522
32.78590339,-115.8323264,,91.21693505,Flat,946.5176825,57264,2.245209123,48.10805704,0,67.85117737,38.88319932,Plateau,34.5307394,0,66.20649154,High,0,0,1.663361662
31.77010484,-106.7739208,,39.34703023,Flat,3959.313626,56986,33.17315806,17.66658112,0,84.9880124,20.09049617,Valley,11.05558688,0,32.47976745,Low,1,0,4.136132594
30.88702534,-101.774877,,35.4903636,Flat,2168.130418,50770,91.85983578,30.78416116,1,89.53004102,9.470809685,Basin,53.84552274,0,32.84758041,Medium,1,1,2.338295326
31.20635871,-111.9248678,,21.23556227,Mountainous,2362.259602,56602,64.26426852,47.12618544,0,62.28614549,16.06382631,Valley,28.37958486,1,52.76628344,Medium,0,0,0.857780341
34.60778768,-115.8450145,,89.84483455,Hilly,4984.809231,43743,54.20972754,11.49409895,0,48.1832018,9.153292479,Basin,1.077463966,1,40.08663442,Low,0,1,2.325962743
32.06333718,-107.0250613,,22.53302804,Hilly,1411.35893,81395,63.76917087,43.00764914,0,20.41066117,20.09186084,Valley,40.8660483,0,83.14633453,Medium,0,0,2.923941277
33.64269861,-102.5762591,,64.03061393,Mountainous,1970.690021,60314,32.19411503,47.70447765,1,12.67612437,-9.976023928,Basin,53.99590559,1,87.70415664,Medium,1,0,0.929064353
35.03417271,-105.033624,636,88.19573615,Flat,3382.31604,56311,7.116813792,42.83375724,1,60.9099667,1.80605908,Basin,77.54759263,1,80.56658683,High,0,0,0.834421465
36.90394829,-102.6248554,536,4.456447846,Hilly,4402.065101,61070,27.51478352,41.13939512,1,94.65831263,39.4459516,Valley,97.97287244,0,91.68969916,Low,0,1,4.263843909
30.3931214,-109.2689066,281,83.05037882,Mountainous,633.9050334,31974,33.64960997,13.96610395,0,27.82149105,-4.382796941,Basin,86.66167682,0,52.74456501,High,1,1,1.257918774
37.99410399,-104.9624751,543,41.64934275,Flat,3675.229032,38608,47.98651302,20.94788334,0,9.945334568,-6.053489089,Plateau,54.15256779,1,34.58573937,High,0,1,0.843212842
36.27900389,-117.1987088,639,66.13948295,Mountainous,4591.40263,39475,39.38965143,38.25636765,0,42.386153,14.65821698,Plateau,80.67115109,0,26.40845041,Low,0,0,0.168964354
30.81759032,-113.0345077,890,37.86805176,Flat,2114.623067,64040,52.10022239,6.790105579,1,0.04825827,4.541538342,Plateau,82.92046748,1,82.52952203,Medium,0,0,1.889983565
38.73578624,-112.2090167,104,69.85610938,Mountainous,1433.634615,90688,19.60813832,44.53025403,1,55.35745158,16.68941713,Plateau,96.6711153,1,27.89237743,High,0,0,0.565758696
39.20872401,-109.7740851,456,26.17519654,Flat,3388.685734,48163,18.4048462,11.30259139,0,4.947928977,38.03629977,Plateau,24.69590156,0,69.83218733,Low,1,0,4.480843108
30.6107796,-101.4184728,424,3.171123701,Mountainous,1230.368256,36061,35.17124776,28.67552735,1,93.09656031,-3.691634501,Basin,25.18400443,0,35.58855027,Low,0,0,2.247099546
32.76877648,-102.5140688,266,94.83096396,Mountainous,1921.448733,57371,47.37151416,6.147915806,0,86.9932992,11.99874526,Basin,21.85560757,0,53.37089548,High,1,0,3.505688683
38.0620128,-117.3094902,852,2.62040864,Mountainous,4484.56687,43516,34.17285926,10.07430739,0,11.49016599,27.94058724,Basin,90.11937439,0,85.18624201,Medium,1,0,1.22829944
37.4825969,-116.544207,271,82.58582967,Mountainous,2951.662763,57397,57.65622324,29.68950302,1,14.68965342,-1.962958799,Valley,68.4055879,1,17.27317867,Medium,1,1,4.781811251
31.84521019,-112.847189,96,17.74462174,Hilly,474.886333,57145,31.00061136,32.09746591,0,95.34474879,25.60519902,Plateau,13.98706053,1,31.28231544,High,0,0,2.527967445
32.09349323,-114.1851227,914,39.82980263,Hilly,1648.487657,57168,17.71689944,14.21782443,1,81.35526897,10.01003197,Basin,96.13410647,0,8.422474887,Low,0,0,4.969338003
